company_name,siren_number,nic_number,legal_form,ape_code,address,postal_code,city,region,registration_date,deregistration_date,closing_date_2018_1,revenue_2018_1,turnover_2018_1,closing_date_2018_2,revenue_2018_2,turnover_2018_2,closing_date_2018_3,revenue_2018_3,turnover_2018_3,closing_date_2019_1,revenue_2019_1,turnover_2019_1,closing_date_2019_2,revenue_2019_2,turnover_2019_2,closing_date_2019_3,revenue_2019_3,turnover_2019_3,closing_date_2020_1,revenue_2020_1,turnover_2020_1,closing_date_2020_2,revenue_2020_2,turnover_2020_2,closing_date_2020_3,revenue_2020_3,turnover_2020_3,closing_date_2021_1,revenue_2021_1,turnover_2021_1,closing_date_2021_2,revenue_2021_2,turnover_2021_2,closing_date_2021_3,revenue_2021_3,turnover_2021_3,closing_date_2022_1,revenue_2022_1,turnover_2022_1,closing_date_2022_2,revenue_2022_2,turnover_2022_2,closing_date_2022_3,revenue_2022_3,turnover_2022_3,industry_sector,phone_number,website,reviews,schedule,instagram,facebook,twitter,linkedin,youtube,email,scraping_date,siren,dateCreationUniteLegale,dateDernierTraitementUniteLegale,nombrePeriodesUniteLegale,categorieEntreprise
LA MANO,893857912,16.0,Societe par actions simplifiee a associe unique,0000Z,97 BOULEVARD VAUBAN,13006.0,MARSEILLE,Provence-Alpes-Côte d'Azur,2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,893857912.0,2021-02-09,2024-07-26T09:39:22,2.0,PME
B.B. KITCHEN,901159426,13.0,Societe par actions simplifiee,0000Z,7 RUE DU VAL CONTENT,92260.0,FONTENAY AUX ROSES,Ile-de-France,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901159426.0,2021-07-06,2024-03-22T14:26:06,2.0,
GIRAPHES SERVICES,843347139,19.0,Societe a responsabilite limitee a associe unique,0000Z,99 AVENUE HENRI GINOUX,92120.0,MONTROUGE,Ile-de-France,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,843347139.0,2018-10-19,2024-03-22T14:26:06,2.0,PME
BAPTISTE MALBRANQUE,901168237,13.0,Societe a responsabilite limitee a associe unique,0000Z,7 RUE CHARLES DE GAULLE,88200.0,REMIREMONT,Alsace-Champagne-Ardenne-Lorraine,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901168237.0,2021-07-02,2024-03-22T14:26:06,2.0,PME
CAFE SOLO,901163691,16.0,Societe a responsabilite limitee a associe unique,0000Z,23 RUE DE LA REPUBLIQUE,19100.0,BRIVE LA GAILLARDE,Aquitaine-Limousin-Poitou-Charentes,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901163691.0,2021-07-06,2024-03-22T14:26:06,2.0,PME
K'Precieuse,893757849,11.0,Societe par actions simplifiee a associe unique,0000Z,30 RUE BOUFFARD,33000.0,BORDEAUX,Aquitaine-Limousin-Poitou-Charentes,2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,893757849.0,2021-02-09,2024-03-22T14:26:06,3.0,PME
FABAUREL,912648508,14.0,Société à responsabilité limitée,0000Z,14 RUE DES VALLEES,91800.0,BRUNOY,Ile-de-France,2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,912648508.0,2022-04-20,2024-06-25T16:47:51,4.0,
ADALCY,952872935,12.0,Société par actions simplifiée,0000Z,964 AVENUE AMBROISE CROIZAT,38920.0,CROLLES,Auvergne-Rhône-Alpes,2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,952872935.0,2023-05-25,2024-06-05T05:26:32,2.0,
MACONNERIE LAMBLIN BUCQUET,840380703,16.0,Societe a responsabilite limitee,0000Z,197 ROUTE D ESTAIRES,62840.0,LORGIES,Nord-Pas-de-Calais-Picardie,2018-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840380703.0,2018-06-15,2024-03-22T14:26:06,3.0,PME
LAVO MAGUY,919485979,18.0,Société à responsabilité limitée à associé unique,0000Z,13 RUE GEORGES CLEMENCEAU,14130.0,PONT L EVEQUE,Normandie,2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,919485979.0,2022-09-20,2024-03-22T14:26:06,2.0,
ISABELLE BAUDET,893781344,13.0,Societe a responsabilite limitee,0000Z,L HOSPITALET,46500.0,ROCAMADOUR,Languedoc-Roussillon-Midi-Pyrénées,2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,893781344.0,2021-01-29,2024-03-22T14:26:06,3.0,PME
ARMAGNAC MATERIAUX,879527489,14.0,Societe par actions simplifiee a associe unique,0000Z,33 AVENUE DE L EUROPE,32330.0,GONDRIN,Languedoc-Roussillon-Midi-Pyrénées,2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,879527489.0,2019-11-27,2024-03-22T14:26:06,2.0,PME
CENTRALIMMO NUITS SAINT GEORGES,912608908,14.0,Société par actions simplifiée à associé unique,0000Z,2 RUE SONOYS,21700.0,NUITS ST GEORGES,Bourgogne-Franche-Comté,2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,912608908.0,2022-04-14,2024-03-22T14:26:06,2.0,
TAXINESS,821769429,19.0,Societe par actions simplifiee a associe unique,0000Z,8 RUE GEORGES BRASSENS,92240.0,MALAKOFF,Ile-de-France,2016-07-29,,2018-12-31,77174.0,15799.0,2017-12-31,52500.0,3540.0,,,,2019-12-31,57174.0,8002.0,2018-12-31,77174.0,15799.0,2017-12-31,52500.0,3540.0,2020-12-31,23641.0,15083.0,2019-12-31,57174.0,8002.0,2018-12-31,77174.0,15799.0,2021-12-31,41362.0,18511.0,2020-12-31,23641.0,15083.0,2019-12-31,57174.0,8002.0,,,,,,,,,,,,,,,,,,,,,,821769429.0,2016-07-27,2024-03-22T14:26:06,2.0,PME
DISCOUNT TRANSPORT,849481601,11.0,Societe a responsabilite limitee,0000Z,6 ALLEE GEORGES BRAQUE,94000.0,CRETEIL,Ile-de-France,2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849481601.0,2019-02-12,2024-03-22T14:26:06,3.0,PME
AVET TP,912626595,17.0,Société par actions simplifiée,0000Z,204 CHEMIN DE CHEZ GAINNY,74570.0,FILLIERE,Auvergne-Rhône-Alpes,2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,912626595.0,2022-04-19,2024-05-04T13:08:12,2.0,
CHRISTIEN - DE ROSSI,840253850,19.0,Societe a responsabilite limitee,0000Z,2 RUE DE SAINT MALO,35350.0,ST COULOMB,Bretagne,2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840253850.0,2018-06-05,2024-03-22T14:26:06,2.0,PME
M et R,901302299,10.0,Societe en nom collectif,0000Z,2 RUE FAUCONNIERE,50240.0,ST JAMES,Normandie,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901302299.0,2021-07-09,2024-03-22T14:26:06,2.0,PME
CHARCUTERIE AUZET,840301758,16.0,Societe par actions simplifiee,0000Z,1 AVENUE DE LA HAUTE PROVENCE,4350.0,MALIJAI,Provence-Alpes-Côte d'Azur,2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840301758.0,2018-05-18,2024-03-22T14:26:06,3.0,PME
M.A,901286526,16.0,Societe par actions simplifiee,0000Z,107 RUE JOUISSE D ARBAUD,34130.0,MAUGUIO,Languedoc-Roussillon-Midi-Pyrénées,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901286526.0,2021-07-09,2024-03-22T14:26:06,2.0,PME
la boutique de hyacinthe,840320758,13.0,Societe par actions simplifiee a associe unique,0000Z,5 ROUTE DU BOURG JOLI,28120.0,ILLIERS COMBRAY,Centre-Val de Loire,2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840320758.0,2018-06-12,2024-03-22T14:26:06,3.0,
ADOUR FRIGO,879507507,17.0,Societe a responsabilite limitee,0000Z,RUE DU LAZARET,64600.0,ANGLET,Aquitaine-Limousin-Poitou-Charentes,2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,879507507.0,2019-12-01,2024-03-22T14:26:06,1.0,PME
DOMAINE DE RYMSKA,843349663,16.0,Societe a responsabilite limitee a associe unique,0000Z,1 RUE DU CHATEAU DE LA FOSSE,71490.0,ST JEAN DE TREZY,Bourgogne-Franche-Comté,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,843349663.0,2018-10-24,2024-03-22T14:26:06,2.0,PME
PRESSE PAPIERS,893964478,18.0,Societe en nom collectif,0000Z,2 B RUE CHARLES DE GAULLE,78840.0,FRENEUSE,Ile-de-France,2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,893964478.0,2021-02-10,2024-03-22T14:26:06,2.0,PME
MULTISERVICES DE HARTZVILLER,901072421,18.0,Societe par actions simplifiee a associe unique,0000Z,1 RUE CENTRALE,57870.0,HARTZVILLER,Alsace-Champagne-Ardenne-Lorraine,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901072421.0,2021-06-25,2024-03-22T14:26:06,2.0,PME
MY FOOOD,901287136,13.0,Societe par actions simplifiee,0000Z,3 ALLEE DES PIVOINES,35830.0,BETTON,Bretagne,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901287136.0,2021-07-09,2024-03-22T14:26:06,2.0,PME
DSF,849607908,19.0,Societe par actions simplifiee a associe unique,0000Z,120 Boulevard de la Croix Rousse,69001.0,LYON,Auvergne-Rhône-Alpes,2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849607908.0,2019-03-26,2024-05-04T05:20:20,2.0,PME
BOUCHERIE REYROLLE,912655073,19.0,Société à responsabilité limitée à associé unique,0000Z,2 PLACE GEORGES COURTIAL,63600.0,AMBERT,Auvergne-Rhône-Alpes,2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,912655073.0,2022-04-20,2024-03-22T14:26:06,2.0,
GARAGE DANAUTO 95,849405501,16.0,Societe par actions simplifiee a associe unique,0000Z,17 RUE DU MURET,95360.0,MONTMAGNY,,2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849405501.0,2019-03-26,2024-03-22T14:26:06,2.0,PME
CLICK AND CAKE,834095275,14.0,Societe a responsabilite limitee,0000Z,28 RUE CONDORCET,93100.0,MONTREUIL,Ile-de-France,2017-12-19,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,834095275.0,2017-12-19,2024-03-22T14:26:06,1.0,
NS93,840063374,10.0,Societe a responsabilite limitee,0000Z,93 GRANDE RUE,72000.0,LE MANS,Pays-de-la-Loire,2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840063374.0,2018-06-04,2024-03-22T14:26:06,3.0,PME
ALEV,879628808,13.0,Societe a responsabilite limitee a associe unique,0000Z,19 RUE DE CHARTRES,28630.0,VER LES CHARTRES,Centre-Val de Loire,2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,879628808.0,2019-12-04,2024-03-22T14:26:06,2.0,PME
NOUR-ANISSA,893969378,15.0,Societe par actions simplifiee,0000Z,6 RUE DE PARIS,91100.0,CORBEIL ESSONNES,Ile-de-France,2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,893969378.0,2021-02-11,2024-03-22T14:26:06,2.0,PME
R.I.V,900885898,16.0,Societe a responsabilite limitee,0000Z,18 B RUE LAMARTINE,34800.0,CLERMONT L HERAULT,Languedoc-Roussillon-Midi-Pyrénées,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,900885898.0,2021-06-28,2024-03-22T14:26:06,2.0,PME
DEMENAGEMENTS Michel COQUES,849563226,18.0,Societe a responsabilite limitee,0000Z,900 avenue Jean Moulin,82000.0,MONTAUBAN,Languedoc-Roussillon-Midi-Pyrénées,2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849563226.0,2019-03-28,2024-03-22T14:26:06,2.0,PME
MALO TISSUS LANNION,893840405,11.0,Societe a responsabilite limitee,0000Z,6 RUE JEAN JACQUES AUDUBON,22300.0,LANNION,Bretagne,2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,893840405.0,2021-02-02,2024-03-22T14:26:06,2.0,PME
LIBUR SARL,840336945,18.0,Societe a responsabilite limitee,0000Z,71 RUE DE LA REPUBLIQUE,76210.0,BOLBEC,Normandie,2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840336945.0,2018-05-23,2024-03-22T14:26:06,2.0,PME
SIVARAJAN,901261669,13.0,Societe par actions simplifiee a associe unique,0000Z,11 RUE DE L UKRAINE,31100.0,TOULOUSE,Languedoc-Roussillon-Midi-Pyrénées,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901261669.0,2020-09-01,2024-03-22T14:26:06,2.0,PME
AUTO MOTO ECOLE ADISHATZ,953995180,15.0,Société à responsabilité limitée,0000Z,354 ROUTE DE LA BERNEZE,31370.0,SAVERES,Languedoc-Roussillon-Midi-Pyrénées,2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,953995180.0,2023-06-30,2024-03-22T14:26:06,2.0,
SP VILLEURBANNE,901310755,11.0,Societe a responsabilite limitee,0000Z,2 RUE CAMILLE ROY,69007.0,LYON,Auvergne-Rhône-Alpes,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901310755.0,2021-07-03,2024-03-22T14:26:06,2.0,PME
NRJC,921334397,12.0,Société à responsabilité limitée,0000Z,LES VILLARDS,73700.0,BOURG ST MAURICE,Auvergne-Rhône-Alpes,2022-11-10,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,921334397.0,2022-11-10,2024-03-22T14:26:06,2.0,
STI,901296541,13.0,Societe par actions simplifiee,0000Z,42 RUE PAUL BERT,83120.0,STE MAXIME,Provence-Alpes-Côte d'Azur,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901296541.0,2021-07-09,2024-03-22T14:26:06,2.0,PME
DELSAR,893539320,18.0,Societe en nom collectif,0000Z,AVENUE RENE LESTRADE,47120.0,LEVIGNAC DE GUYENNE,Aquitaine-Limousin-Poitou-Charentes,2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,893539320.0,2021-02-01,2024-03-22T14:26:06,2.0,PME
OLIVIER TRAITEUR AGENAIS,901308627,16.0,Societe a responsabilite limitee a associe unique,0000Z,145 BOULEVARD DE LA REPUBLIQUE,47000.0,AGEN,Aquitaine-Limousin-Poitou-Charentes,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901308627.0,2021-07-09,2024-05-31T05:20:39,2.0,PME
SAS LEBOEUF,824578694,13.0,Societe par actions simplifiee,0000Z,158 RUE DES TISSERANDS,76740.0,ST PIERRE LE VIGER,Normandie,2016-12-27,,2018-12-31,,,2017-12-31,,,,,,2019-12-31,,,2018-12-31,,,2017-12-31,,,2020-12-31,,,2019-12-31,,,2018-12-31,,,2021-12-31,101828.0,54578.0,2020-12-31,,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,824578694.0,2016-12-20,2024-05-29T05:33:18,3.0,PME
IDIL,843249772,16.0,Societe par actions simplifiee a associe unique,0000Z,21 RUE PELLIEUX,80250.0,AILLY SUR NOYE,Nord-Pas-de-Calais-Picardie,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,843249772.0,2018-10-19,2024-03-22T14:26:06,4.0,PME
The Ouroboros Klubb,811827575,10.0,Societe a responsabilite limitee a associe unique,0000Z,29 ROUTE D ANNECY,74290.0,VEYRIER DU LAC,Auvergne-Rhône-Alpes,2015-06-05,2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,811827575.0,2015-06-02,2024-03-22T14:26:06,3.0,PME
KEREON INVEST,901178996,12.0,Societe a responsabilite limitee a associe unique,0000Z,910 ROUTE DE KERZIOU,29470.0,PLOUGASTEL DAOULAS,Bretagne,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901178996.0,2021-07-06,2024-03-22T14:26:06,4.0,PME
FAROFA,843338054,11.0,Societe a responsabilite limitee,0000Z,55 AVENUE ROBERT SCHUMAN,13002.0,MARSEILLE,Provence-Alpes-Côte d'Azur,2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,843338054.0,2018-10-23,2024-04-10T05:21:19,2.0,PME
AUX PLAISIRS DES PAPILLES,849379326,10.0,Societe a responsabilite limitee a associe unique,0000Z,2 RUE DE SAINT GILLES,56700.0,HENNEBONT,Bretagne,2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849379326.0,2019-03-22,2024-03-22T14:26:06,3.0,PME
L'HOSPITON DI STEFANO MERAGLIA,900677857,14.0,Societe par actions simplifiee,0000Z,8 LOTISSEMENT LE BELVEDERE,20145.0,SARI SOLENZARA,Corse,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,900677857.0,2021-06-18,2024-03-22T14:26:06,2.0,PME
PATRICK,840499529,13.0,Societe par actions simplifiee a associe unique,0000Z,15 AVENUE MARECHAL FOCH,13004.0,MARSEILLE,Provence-Alpes-Côte d'Azur,2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840499529.0,2018-06-19,2024-03-22T14:26:06,3.0,PME
LE FOURNIL DE PLOUGOULM,901166298,17.0,Societe a responsabilite limitee a associe unique,0000Z,LIEU DIT LE CROISSANT,29250.0,PLOUGOULM,Bretagne,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901166298.0,2021-07-06,2024-03-22T14:26:06,2.0,PME
AKARAN EX.CO,893910869,13.0,Societe par actions simplifiee,0000Z,18 AVENUE GAMBETTA,94600.0,CHOISY LE ROI,Ile-de-France,2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,893910869.0,2021-02-10,2024-03-22T14:26:06,2.0,PME
LEROUTIER,900982760,10.0,Societe a responsabilite limitee,0000Z,AVENUE DES COMMERCES,14120.0,MONDEVILLE,Normandie,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,900982760.0,2021-06-24,2024-03-22T14:26:06,2.0,PME
LOCUS,901152371,18.0,Societe par actions simplifiee,0000Z,2 IMPASSE DU BRAYE,53320.0,LOIRON RUILLE,Pays-de-la-Loire,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901152371.0,2021-07-06,2024-03-22T14:26:06,2.0,PME
La Confiance,901145326,12.0,Societe par actions simplifiee a associe unique,0000Z,2 PLACE PASTEUR,9200.0,ST GIRONS,Languedoc-Roussillon-Midi-Pyrénées,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901145326.0,2021-07-06,2024-03-22T14:26:06,2.0,PME
FH FORCAL,843552589,15.0,Societe a responsabilite limitee,0000Z,14 BOULEVARD LATOURETTE,4300.0,FORCALQUIER,Provence-Alpes-Côte d'Azur,2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,843552589.0,2018-10-19,2024-03-22T14:26:06,2.0,PME
POMPES FUNEBRES DES RIVES DE LA SEICHE,820046597,10.0,Societe a responsabilite limitee,0000Z,PLACE DE BRETAGNE,35170.0,BRUZ,Bretagne,2016-05-02,,2018-03-31,,,2017-03-31,,,,,,2019-03-31,,,2018-03-31,,,2017-03-31,,,2020-03-31,,,2019-03-31,,,2018-03-31,,,2021-03-31,,,2020-03-31,,,2019-03-31,,,2022-03-31,,,2021-03-31,,,2020-03-31,,,,,,,,,,,,,,,820046597.0,2016-04-14,2024-03-22T14:26:06,3.0,PME
NEJARI,840283139,11.0,Societe en nom collectif,0000Z,24 PLACE DE LA FONTAINE,32000.0,AUCH,Languedoc-Roussillon-Midi-Pyrénées,2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840283139.0,2018-06-12,2024-03-22T14:26:06,2.0,PME
MENUISERIE BONIN,901161208,11.0,Societe a responsabilite limitee a associe unique,0000Z,645 ROUTE DE LA BOUGIE,38780.0,ESTRABLIN,Auvergne-Rhône-Alpes,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,901161208.0,2021-07-06,2024-03-22T14:26:06,2.0,PME
MAYFOUR,840110662,11.0,Societe par actions simplifiee,0000Z,12 RUE DU DOCTEUR LOUIS MARCON,83150.0,BANDOL,Provence-Alpes-Côte d'Azur,2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840110662.0,2018-06-05,2024-03-22T14:26:06,2.0,PME
MAVI,840490775,11.0,Societe a responsabilite limitee,0000Z,VOIE DU MOULIN,94320.0,THIAIS,Ile-de-France,2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840490775.0,2018-05-03,2024-03-22T14:26:06,2.0,PME
F2C MENUISERIE,879486165,19.0,Societe a responsabilite limitee a associe unique,0000Z,15 LES MOULINS,17290.0,FORGES,Aquitaine-Limousin-Poitou-Charentes,2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,879486165.0,2019-11-25,2024-03-22T14:26:06,4.0,PME
DARAI FRANCK,882100944,17.0,Societe par actions simplifiee a associe unique,0000Z,7 RUE CHARLES DE GAULLE,69510.0,SOUCIEU EN JARREST,Auvergne-Rhône-Alpes,2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,882100944.0,2020-02-20,2024-03-22T14:26:06,2.0,PME
M.I.L.D.,840469555,14.0,Societe a responsabilite limitee,0000Z,171 IMPASSE JEAN GRANDEL,34090.0,MONTPELLIER,Languedoc-Roussillon-Midi-Pyrénées,2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840469555.0,2018-06-18,2024-03-22T14:26:06,2.0,PME
