company_name;siren_number;nic_number;legal_form;ape_code;address;postal_code;city;region;registration_date;deregistration_date;closing_date_2018_1;revenue_2018_1;turnover_2018_1;closing_date_2018_2;revenue_2018_2;turnover_2018_2;closing_date_2018_3;revenue_2018_3;turnover_2018_3;closing_date_2019_1;revenue_2019_1;turnover_2019_1;closing_date_2019_2;revenue_2019_2;turnover_2019_2;closing_date_2019_3;revenue_2019_3;turnover_2019_3;closing_date_2020_1;revenue_2020_1;turnover_2020_1;closing_date_2020_2;revenue_2020_2;turnover_2020_2;closing_date_2020_3;revenue_2020_3;turnover_2020_3;closing_date_2021_1;revenue_2021_1;turnover_2021_1;closing_date_2021_2;revenue_2021_2;turnover_2021_2;closing_date_2021_3;revenue_2021_3;turnover_2021_3;closing_date_2022_1;revenue_2022_1;turnover_2022_1;closing_date_2022_2;revenue_2022_2;turnover_2022_2;closing_date_2022_3;revenue_2022_3;turnover_2022_3;industry_sector;phone_number;website;reviews;schedule;instagram;facebook;twitter;linkedin;youtube;email;scraping_date;date_creation;last_processing_date;number_of_employee;company_category
L'ANTICU FRAGNU;819809583.0;19.0;Societe a responsabilite limitee;4617B;Lieu dit Mezzana;20290.0;LUCCIANA;Corse;2016-04-20;;2018-12-31;72430.0;3130.0;2017-12-31;66120.0;-600.0;;;;2019-12-31;21889.0;-3153.0;2018-12-31;72430.0;3130.0;2017-12-31;66120.0;-600.0;;;;;;;;;;2021-12-31;9114.0;7368.0;2020-12-31;15.0;280.0;2019-12-31;21889.0;-3153.0;2022-12-31;30087.0;4375.0;2021-12-31;9114.0;7368.0;2020-12-31;15.0;280.0;;;;;;;;;;;;;2016-04-12;2024-03-22T14:26:06;2.0;PME
G.R;819889759.0;18.0;Societe a responsabilite limitee a associe unique;4771Z;43 COURS NAPOLEON;20000.0;AJACCIO;Corse;2016-04-25;;2018-12-31;193000.0;45000.0;2017-12-31;;;2016-12-31;;;2019-12-31;178000.0;37000.0;2018-12-31;193000.0;45000.0;2017-12-31;;;2020-12-31;142788.0;40667.0;2019-12-31;178000.0;37000.0;2018-12-31;193000.0;45000.0;2021-12-31;151912.0;62808.0;2020-12-31;;;2019-12-31;178000.0;37000.0;;;;;;;;;;;;;;;;;;;;;;2016-04-20;2024-05-28T05:22:01;3.0;PME
DOMICEA MAPAUM;819900242.0;10.0;Societe a responsabilite limitee a associe unique;8810A;31 AVENUE AUGUSTE RENOIR;6800.0;CAGNES SUR MER;Provence-Alpes-Côte d'Azur;2016-04-26;;2018-12-31;;;2017-12-31;;;;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-06-01;2024-03-22T14:26:06;3.0;PME
CREATRIS;819964891.0;25.0;Societe a responsabilite limitee a associe unique;6831Z;10 CHEMIN PEYRAREY;33370.0;YVRAC;Aquitaine-Limousin-Poitou-Charentes;2016-04-27;;2018-12-31;278893.0;32136.0;2017-12-31;262344.0;67701.0;2016-12-31;;;2019-12-31;178841.0;1422.0;2018-12-31;278893.0;32136.0;2017-12-31;262344.0;67701.0;2020-12-31;;;2019-12-31;178841.0;1422.0;2018-12-31;278893.0;32136.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-04-26;2024-03-22T14:26:06;3.0;PME
SEGOND ANTHONY;820025062.0;10.0;Societe a responsabilite limitee a associe unique;4399C;LE VILLAGE;4420.0;PRADS HAUTE BLEONE;Provence-Alpes-Côte d'Azur;2016-04-15;;2018-12-31;128280.0;27700.0;2017-12-31;;;2016-12-31;;;2019-12-31;110820.0;3930.0;2018-12-31;128280.0;27700.0;2017-12-31;;;2020-12-31;;;2019-12-31;110820.0;3930.0;2018-12-31;128280.0;27700.0;2021-12-31;;;2020-12-31;;;2019-12-31;110820.0;3930.0;;;;;;;;;;;;;;;;;;;;;;2016-04-01;2024-03-22T14:26:06;1.0;PME
DS LUBERON FINANCES;820069987.0;15.0;Societe a responsabilite limitee a associe unique;6619B;82 BOULEVARD JEAN BAPTISTE PECOUT;84120.0;PERTUIS;Provence-Alpes-Côte d'Azur;2016-05-04;;2018-12-31;;;2017-12-31;;;2016-12-31;0.0;-1000.0;2019-12-31;;;2018-12-31;;;2017-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-05-01;2024-03-22T14:26:06;5.0;PME
ArchiReality;820169738.0;29.0;Societe par actions simplifiee;1813Z;19 BOULEVARD DE LA REPUBLIQUE;13100.0;AIX EN PROVENCE;Provence-Alpes-Côte d'Azur;2017-06-02;;2018-12-31;;;2017-12-31;;;;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2016-04-01;2024-03-22T14:26:06;5.0;PME
UNION THERMIQUE INVESTISSEMENTS;820199040.0;16.0;Societe a responsabilite limitee;7010Z;11 CHEMIN NEUF;77400.0;GOUVERNES;Ile-de-France;2016-05-11;;2018-12-31;489500.0;49934.0;2017-12-31;390000.0;48658.0;2016-12-31;195000.0;55989.0;2019-12-31;517500.0;80203.0;2018-12-31;489500.0;49934.0;2017-12-31;390000.0;48658.0;2020-12-31;531813.0;32081.0;2019-12-31;517500.0;80203.0;2018-12-31;489500.0;49934.0;2021-12-31;633382.0;90600.0;2020-12-31;531813.0;32081.0;2019-12-31;517500.0;80203.0;;;;;;;;;;;;;;;;;;;;;;2016-05-03;2024-03-22T14:26:06;1.0;PME
TAXIFRED 91;820208346.0;16.0;Societe par actions simplifiee a associe unique;4932Z;23 ALLEE DE LA GROTTE;91700.0;STE GENEVIEVE DES BOIS;Ile-de-France;2016-05-11;;2018-12-31;69187.0;17673.0;2017-12-31;76866.0;20850.0;2016-12-31;56523.0;15009.0;2019-12-31;;;2018-12-31;69187.0;17673.0;2017-12-31;76866.0;20850.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-03-18;2024-03-22T14:26:06;2.0;PME
GRILL & CHIPS CAFE;820311306.0;22.0;Societe par actions simplifiee a associe unique;5610C;4 PLACE DE MARBRE;66750.0;ST CYPRIEN;Languedoc-Roussillon-Midi-Pyrénées;2017-02-24;;2018-12-31;;;2017-12-31;;;;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2016-05-01;2024-03-22T14:26:06;3.0;PME
HOLDING ARTISAN PASSIONNE;820339810.0;13.0;Societe a responsabilite limitee;6420Z;11 RUE DES FRESNAYES;49130.0;LES PONTS DE CE;Pays-de-la-Loire;2016-05-19;;2018-12-31;97956.0;10847.0;2017-12-31;103340.0;23900.0;2016-12-31;9070.0;3960.0;2019-12-31;;;2018-12-31;97956.0;10847.0;2017-12-31;103340.0;23900.0;2020-12-31;108840.0;5841.0;2019-12-31;;;2018-12-31;97956.0;10847.0;2021-12-31;166080.0;21770.0;2020-12-31;108840.0;5841.0;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2016-05-13;2024-03-22T14:26:06;1.0;PME
LOST SURF SCHOOL;820377125.0;19.0;Societe par actions simplifiee a associe unique;8551Z;92 AVENUE DES REMOULEURS;40150.0;SOORTS HOSSEGOR;Aquitaine-Limousin-Poitou-Charentes;2016-05-20;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2016-04-15;2024-03-22T14:26:06;2.0;PME
EXCELLENCE RENOVATION;820473320.0;19.0;Societe par actions simplifiee a associe unique;4334Z;57 B ROUTE DEPARTEMENTALE 2204;6440.0;BLAUSASC;Provence-Alpes-Côte d'Azur;2016-05-24;;2018-12-31;23732.0;-838.0;2017-12-31;;;;;;2019-12-31;26658.0;969.0;2018-12-31;23732.0;-838.0;2017-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-05-14;2024-03-22T14:26:06;2.0;
ROUSSEAU SERVICES;820643245.0;13.0;Societe a responsabilite limitee a associe unique;8211Z;10 PLACE DARCY;21000.0;DIJON;Bourgogne-Franche-Comté;2016-06-02;;2018-06-30;;;2017-06-30;;;;;;2019-06-30;;;2018-06-30;;;2017-06-30;;;2020-06-30;;;;;;2018-06-30;;;2021-06-30;53521.0;20196.0;2020-06-30;;;2019-06-30;;;;;;;;;;;;;;;;;;;;;;;;2016-05-13;2024-04-03T14:02:32;3.0;PME
SAS LA PLAGE;820831188.0;17.0;Societe par actions simplifiee;5610A;LOTISSEMENT TOMBULU BIANCU;20600.0;FURIANI;Corse;2016-06-20;;2018-12-31;;;;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2016-05-01;2024-03-22T14:26:06;1.0;PME
ACM TAXI;820947133.0;14.0;Societe par actions simplifiee a associe unique;4932Z;326 AVENUE DE L EVECHE DE MAGUELONE;34250.0;PALAVAS LES FLOTS;Languedoc-Roussillon-Midi-Pyrénées;2016-06-27;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-06-01;2024-03-22T14:26:06;2.0;PME
TRAV'HAUTS DE FRANCE;820965689.0;12.0;Societe a responsabilite limitee;4399C;8 PLACE THIERS;59120.0;LOOS;Nord-Pas-de-Calais-Picardie;2016-06-17;;2018-12-31;;;2017-12-31;1347379.0;101538.0;;;;2019-12-31;;;2018-12-31;;;2017-12-31;1347379.0;101538.0;;;;;;;;;;2021-12-31;;;;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2016-06-13;2024-03-22T14:26:06;2.0;PME
BOULANGERIE PATISSERIE PEBOSCQ;821187390.0;17.0;Societe a responsabilite limitee;1071C;QUARTIER LASESBAIGT;64400.0;GEUS D OLORON;Aquitaine-Limousin-Poitou-Charentes;2016-07-08;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2016-07-01;2024-03-22T14:26:06;2.0;PME
EA TRANSPORT SASU;821256500.0;17.0;Societe par actions simplifiee a associe unique;4932Z;2 PLACE DE L ORME AU CHAT;94200.0;IVRY SUR SEINE;Ile-de-France;2016-07-04;;2018-12-31;49518.0;1192.0;2017-12-31;39786.0;2536.0;2016-12-31;14913.0;219.0;2019-12-31;51286.0;1059.0;2018-12-31;49518.0;1192.0;2017-12-31;39786.0;2536.0;2020-12-31;22056.0;-2017.0;2019-12-31;51286.0;1059.0;2018-12-31;49518.0;1192.0;2021-12-31;14699.0;-1882.0;2020-12-31;22056.0;-2017.0;2019-12-31;51286.0;1059.0;;;;;;;;;;;;;;;;;;;;;;2016-06-29;2024-03-22T14:26:06;2.0;PME
GRILL CHICKEN;821353976.0;11.0;Societe par actions simplifiee;5610A;99 AVENUE VICTOR HUGO;19000.0;TULLE;Aquitaine-Limousin-Poitou-Charentes;2016-07-11;;2018-12-31;;;2017-12-31;;;;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;;;;2018-12-31;;;2021-12-31;85397.0;18106.0;2020-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-07-01;2024-03-22T14:26:06;3.0;PME
MANET ISABELLE;821355989.0;12.0;Societe a responsabilite limitee a associe unique;;5 RUE CHATEAUBRIAND;40220.0;TARNOS;Aquitaine-Limousin-Poitou-Charentes;2016-07-08;;2018-12-31;59010.0;7240.0;2017-12-31;;;;;;2019-12-31;64392.0;1815.0;2018-12-31;59010.0;7240.0;2017-12-31;;;2020-12-31;;;2019-12-31;64392.0;1815.0;2018-12-31;59010.0;7240.0;2021-12-31;;;2020-12-31;;;2019-12-31;64392.0;1815.0;;;;;;;;;;;;;;;;;;;;;;2016-07-05;2024-03-22T14:26:06;3.0;PME
MOREL PAYSAGES;510381114.0;14.0;Societe a responsabilite limitee a associe unique;8130Z;AVENUE DU GENERAL LECLERC;83990.0;ST TROPEZ;Provence-Alpes-Côte d'Azur;2009-02-20;;2018-12-31;162278.0;6609.0;2017-12-31;152440.0;6430.0;2016-12-31;171940.0;25830.0;2019-12-31;314522.0;23845.0;2018-12-31;162278.0;6609.0;2017-12-31;152440.0;6430.0;2020-12-31;352925.0;36912.0;2019-12-31;314522.0;23845.0;2018-12-31;162278.0;6609.0;2021-12-31;335689.0;23279.0;2020-12-31;352925.0;36912.0;2019-12-31;314522.0;23845.0;2022-12-31;351273.0;5175.0;2021-12-31;335689.0;23279.0;2020-12-31;352925.0;36912.0;;;;;;;;;;;;;2009-01-03;2024-03-22T14:26:06;1.0;PME
JL CONSEILS;510417413.0;26.0;Societe a responsabilite limitee;6831Z;4 PLACE DU MARTROI;45300.0;PITHIVIERS;Centre-Val de Loire;2009-02-19;;2018-12-31;;;2017-12-31;;;2016-09-30;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2009-02-02;2024-05-16T05:22:51;4.0;PME
PAT'FONDINES;510517212.0;13.0;Societe a responsabilite limitee a associe unique;4638B;PARC ACTIVITES DE LA BAUMONDIERE;44240.0;SUCE SUR ERDRE;Pays-de-la-Loire;2009-02-13;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2009-03-01;2024-03-22T14:26:06;3.0;PME
D' ELEC;510526825.0;29.0;Societe a responsabilite limitee a associe unique;4321A;48 CHEMIN CAMP DE VIDAL;83480.0;PUGET SUR ARGENS;Provence-Alpes-Côte d'Azur;2009-02-18;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2009-01-05;2024-03-22T14:26:06;2.0;PME
SARL JARRY;510579873.0;17.0;Societe a responsabilite limitee;4752A;1 RUE DOLET BLANCHOU;24450.0;LA COQUILLE;Aquitaine-Limousin-Poitou-Charentes;2009-02-19;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2009-02-10;2024-03-22T14:26:06;2.0;PME
SAGE-ELEC;510967367.0;10.0;Societe a responsabilite limitee a associe unique;4321A;271 ROUTE DES BARNIERS;38340.0;LA SURE EN CHARTREUSE;Auvergne-Rhône-Alpes;2009-03-09;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2009-04-06;2024-03-22T14:26:06;1.0;PME
N'CO PARK;511050460.0;19.0;Societe a responsabilite limitee;9321Z;l'Arsenal;65300.0;LANNEMEZAN;Languedoc-Roussillon-Midi-Pyrénées;2009-03-13;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2009-02-10;2024-03-22T14:26:06;5.0;PME
MPP NORBA CENTRE;511285504.0;11.0;Societe par actions simplifiee;4752A;37 ROUTE DE MALESHERBES;45390.0;PUISEAUX;Centre-Val de Loire;2011-01-14;;2018-12-31;3967572.0;235736.0;2017-12-31;3687894.0;333237.0;2016-12-31;2807707.0;78539.0;2019-12-31;5124189.0;347004.0;2018-12-31;3967572.0;235736.0;2017-12-31;3687894.0;333237.0;2020-12-31;4233664.0;313896.0;2019-12-31;5124189.0;347004.0;2018-12-31;3967572.0;235736.0;2021-12-31;5156181.0;402595.0;2020-12-31;4233664.0;313896.0;2019-12-31;5124189.0;347004.0;;;;;;;;;;;;;;;;;;;;;;2009-02-20;2024-04-19T05:28:55;12.0;ETI
SAS COULEUR SUD;512585514.0;15.0;Societe par actions simplifiee;5510Z;LE BELVEDERE;82110.0;MONTAGUDET;Languedoc-Roussillon-Midi-Pyrénées;2009-05-25;;2018-09-30;1257750.0;7240.0;2017-09-30;1402650.0;320.0;2016-09-30;1403290.0;7860.0;2019-09-30;1262235.0;1496.0;2018-09-30;1257750.0;7240.0;2017-09-30;1402650.0;320.0;2020-09-30;1268877.0;3559.0;2019-09-30;1262235.0;1496.0;2018-09-30;1257750.0;7240.0;2021-09-30;974742.0;125988.0;2020-09-30;1268877.0;3559.0;2019-09-30;1262235.0;1496.0;;;;;;;;;;;;;;;;;;;;;;2009-05-20;2024-03-22T14:26:06;3.0;PME
SOL 42;512694209.0;44.0;Societe par actions simplifiee;7112B;6 ALLEE HENRY PURCELL;42000.0;ST ETIENNE;Auvergne-Rhône-Alpes;2009-05-28;;2018-12-31;;;2017-12-31;287247.0;91450.0;2016-12-31;356955.0;93221.0;2019-12-31;;;2018-12-31;;;2017-12-31;287247.0;91450.0;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2009-06-01;2024-03-22T14:26:06;3.0;PME
AUFRE;513078964.0;14.0;Societe par actions simplifiee;4711D;AVENUE LEON BLUM;1500.0;AMBERIEU EN BUGEY;Auvergne-Rhône-Alpes;2009-06-15;;2018-12-31;7585213.0;274111.0;2017-12-31;8160355.0;329114.0;2016-12-31;7607846.0;327399.0;2019-12-31;7633399.0;303082.0;2018-12-31;7585213.0;274111.0;2017-12-31;8160355.0;329114.0;2020-12-31;8353204.0;399700.0;2019-12-31;7633399.0;303082.0;2018-12-31;7585213.0;274111.0;2021-12-31;8061591.0;344964.0;2020-12-31;8353204.0;399700.0;2019-12-31;7633399.0;303082.0;;;;;;;;;;;;;;;;;;;;;;2009-05-22;2024-03-22T14:26:06;2.0;PME
LECROARD;513565127.0;18.0;Societe a responsabilite limitee;3831Z;128 RUE DE STALINGRAD;59150.0;WATTRELOS;Nord-Pas-de-Calais-Picardie;2009-07-09;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2009-07-01;2024-03-22T14:26:06;2.0;PME
LTR MOUVAUX;513625525.0;29.0;Societe a responsabilite limitee;8810A;69 RUE FRANKLIN ROOSEVELT;59420.0;MOUVAUX;Nord-Pas-de-Calais-Picardie;2009-07-13;;2018-12-31;;;2017-12-31;;;2016-12-31;824631.0;63414.0;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2009-07-03;2024-03-22T14:26:06;3.0;PME
MARIE COMTE;514306356.0;15.0;Societe a responsabilite limitee a associe unique;7112B;9 RUE DES MIMOSAS;34970.0;LATTES;Languedoc-Roussillon-Midi-Pyrénées;2009-08-20;;2018-12-31;;;2017-12-31;;;2016-12-31;173438.0;22072.0;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2009-08-10;2024-03-22T14:26:06;3.0;PME
LA MAISON DES SERVICES;515243475.0;32.0;Societe a responsabilite limitee a associe unique;8810A;12 PLACE BEAUPIN LAGIER;45420.0;BONNY SUR LOIRE;Centre-Val de Loire;2009-10-06;;2018-12-31;;;2017-12-31;;;2016-12-31;471300.0;-28557.0;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2009-10-01;2024-03-22T14:26:06;5.0;PME
HDV;515253995.0;10.0;Societe a responsabilite limitee a associe unique;1071C;39 CHAUSSEE DE L HOTEL DE VILLE;59650.0;VILLENEUVE D ASCQ;Nord-Pas-de-Calais-Picardie;2009-10-07;;2018-12-31;;;2017-12-31;;;2016-12-31;138610.0;203.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2009-10-02;2024-03-22T14:26:06;2.0;
SARL SYMDEC;517726998.0;27.0;Societe a responsabilite limitee;4334Z;21 B RUE DU SIMPLON;75018.0;PARIS;Ile-de-France;2009-10-30;;2018-12-31;;;2017-12-31;;;2016-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2009-10-21;2024-03-22T14:26:06;5.0;PME
CRISTALIA;518928056.0;44.0;Societe par actions simplifiee;3530Z;84 RUE CHARLES MICHELS;93200.0;ST DENIS;Ile-de-France;2015-11-16;;2018-12-31;2279039.0;-179516.0;2017-12-31;1928871.0;-133112.0;2016-12-31;1604505.0;400277.0;2019-12-31;2147177.0;-269848.0;2018-12-31;;;2017-12-31;1928871.0;-133112.0;2020-12-31;2796984.0;53360.0;2019-12-31;2147177.0;-269848.0;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2009-09-01;2024-04-11T05:16:42;6.0;GE
FONCIA PARIS EST;518931340.0;13.0;Societe par actions simplifiee a associe unique;6832A;24 RUE HENRI POINCARE;75020.0;PARIS;Ile-de-France;2010-01-06;;2018-12-31;1524648.0;315253.0;2017-12-31;1288463.0;187841.0;2016-12-31;1042976.0;154912.0;2019-12-31;1964315.0;280102.0;2018-12-31;1524648.0;315253.0;2017-12-31;1288463.0;187841.0;2020-12-31;2165721.0;-52225.0;2019-12-31;1964315.0;280102.0;2018-12-31;1524648.0;315253.0;2021-12-31;3781015.0;-631598.0;2020-12-31;2165721.0;-52225.0;2019-12-31;1964315.0;280102.0;;;;;;;;;;;;;;;;;;;;;;2010-01-01;2024-03-22T14:26:06;4.0;GE
ANTHIOS;518945936.0;12.0;Societe par actions simplifiee;7490B;16 RUE JOSEPH PENE;92700.0;COLOMBES;Ile-de-France;2009-12-18;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2010-01-15;2024-03-22T14:26:06;2.0;PME
POISSONNERIE LE BIGORRE'NO;519263685.0;17.0;Societe a responsabilite limitee;4723Z;PLACE DU MARCHE BRAUHAUBAN;65000.0;TARBES;Languedoc-Roussillon-Midi-Pyrénées;2010-01-18;;2018-12-31;;;2017-12-31;;;;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2009-12-28;2024-03-22T14:26:06;3.0;PME
LE CONSTRUCTEUR;831523873.0;14.0;Societe par actions simplifiee a associe unique;4399C;QUARTIER BELLE AUREILLE;5000.0;GAP;Provence-Alpes-Côte d'Azur;2017-08-22;;2018-12-31;;;2017-12-31;;;;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;2022-12-31;;;2021-12-31;;;2020-12-31;;;;;;;;;;;;;;;2017-08-01;2024-03-22T14:26:06;1.0;PME
FABULLA;831624762.0;17.0;Societe a responsabilite limitee a associe unique;5811Z;A FONTANA D U FRUSTERU;20110.0;PROPRIANO;Corse;2017-09-04;;2018-12-31;7000.0;-40000.0;;;;;;;2019-12-31;12092.0;-28375.0;2018-12-31;7000.0;-40000.0;;;;2020-12-31;;;2019-12-31;12092.0;-28375.0;2018-12-31;7000.0;-40000.0;2021-12-31;;;2020-12-31;;;2019-12-31;12092.0;-28375.0;;;;;;;;;;;;;;;;;;;;;;2017-08-19;2024-03-22T14:26:06;2.0;PME
BHSI;831649983.0;10.0;Societe a responsabilite limitee a associe unique;8121Z;5 ALLEES DE TOURNY;33000.0;BORDEAUX;Aquitaine-Limousin-Poitou-Charentes;2017-08-31;;2018-12-31;;;2017-12-31;;;;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-09-01;2024-03-22T14:26:06;3.0;
New R Developpement;831650791.0;13.0;Societe a responsabilite limitee a associe unique;7022Z;941 ROUTE D ETRETAT;76280.0;VILLAINVILLE;Normandie;2017-08-25;;2018-12-31;;;;;;;;;2019-12-31;;;2018-12-31;;;;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-08-24;2024-03-22T14:26:06;1.0;PME
Biscuits bio des Savoie;831751102.0;37.0;Societe a responsabilite limitee;1072Z;2720 ROUTE DE LA FILIERE;74370.0;VILLAZ;Auvergne-Rhône-Alpes;2017-09-01;;2018-12-31;;;;;;;;;2019-12-31;;;2018-12-31;;;;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2017-08-30;2024-03-22T14:26:06;4.0;PME
ETCHOLA;831761044.0;13.0;Societe par actions simplifiee;5630Z;30 BOULEVARD GAMBETTA;64130.0;MAULEON SOULE;Aquitaine-Limousin-Poitou-Charentes;2017-09-08;;2018-12-31;;;;;;;;;2019-12-31;;;2018-12-31;;;;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2017-08-28;2024-03-22T14:26:06;3.0;PME
Jeni;831822267.0;25.0;Societe par actions simplifiee;7911Z;29 AVENUE DES PEUPLIERS;91800.0;BRUNOY;Ile-de-France;2017-10-10;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-09-05;2024-03-22T14:26:06;3.0;
FERMETURE METALLERIE DU BATIMENT;831901350.0;15.0;Societe a responsabilite limitee;4120B;47 RUE LUCIEN DEVOS;77750.0;ST CYR SUR MORIN;Ile-de-France;2017-09-11;;2018-06-30;;;;;;;;;2019-06-30;;;2018-06-30;;;;;;2020-06-30;;;2019-06-30;;;2018-06-30;;;2021-06-30;;;2020-06-30;;;2019-06-30;;;;;;;;;;;;;;;;;;;;;;;;2017-09-06;2024-03-22T14:26:06;1.0;PME
